id,area_name,subarea_name,group1,group1_note,group2,group2_note,group3,group3_note,group4,group4_note,group5,group5_note,total_posting
5092,横浜市鶴見区,横浜市鶴見区下末吉3丁目,173,,93,,281,,224,,275,,1046
5093,横浜市鶴見区,横浜市鶴見区下末吉4丁目,178,,118,,257,,282,,221,,1056
5094,横浜市鶴見区,横浜市鶴見区下末吉5丁目,297,,146,,69,,132,,169,,813
5095,横浜市鶴見区,横浜市鶴見区下末吉6丁目,111,,108,,195,,68,,35,,517
5096,横浜市鶴見区,横浜市鶴見区下野谷町1丁目,84,,65,,94,,292,,32,,567
5097,横浜市鶴見区,横浜市鶴見区下野谷町2丁目,258,,50,,58,,104,,177,,647
5098,横浜市鶴見区,横浜市鶴見区下野谷町3丁目,64,,6,,4,,180,,286,,540
5099,横浜市鶴見区,横浜市鶴見区下野谷町4丁目,245,,24,,284,,284,,23,,860
5100,横浜市鶴見区,横浜市鶴見区梶山1丁目,4,,273,,57,,263,,54,,651
5101,横浜市鶴見区,横浜市鶴見区梶山2丁目,75,,17,,273,,83,,25,,473
5102,横浜市鶴見区,横浜市鶴見区岸谷1丁目,156,,62,,262,,232,,182,,894
5103,横浜市鶴見区,横浜市鶴見区岸谷2丁目,285,,97,,242,,296,,174,,1094
5104,横浜市鶴見区,横浜市鶴見区岸谷3丁目,219,,164,,247,,96,,39,,765
5105,横浜市鶴見区,横浜市鶴見区岸谷4丁目,14,,98,,50,,49,,281,,492
5106,横浜市鶴見区,横浜市鶴見区駒岡1丁目,149,,181,,151,,233,,45,,759
5107,横浜市鶴見区,横浜市鶴見区駒岡2丁目,29,,174,,116,,155,,248,,722
5108,横浜市鶴見区,横浜市鶴見区駒岡3丁目,45,,49,,224,,176,,30,,524
5109,横浜市鶴見区,横浜市鶴見区駒岡4丁目,169,,295,,44,,239,,179,,926
5110,横浜市鶴見区,横浜市鶴見区駒岡5丁目,124,,69,,260,,77,,150,,680
5111,横浜市鶴見区,横浜市鶴見区元宮1丁目,173,,180,,87,,177,,180,,797
5112,横浜市鶴見区,横浜市鶴見区元宮2丁目,276,,15,,181,,266,,239,,977
5113,横浜市鶴見区,横浜市鶴見区向井町1丁目,144,,99,,118,,116,,62,,539
5114,横浜市鶴見区,横浜市鶴見区向井町2丁目,257,,78,,237,,289,,215,,1076
5115,横浜市鶴見区,横浜市鶴見区向井町3丁目,227,,77,,275,,76,,70,,725
5116,横浜市鶴見区,横浜市鶴見区向井町4丁目,144,,260,,90,,240,,124,,858
5117,横浜市鶴見区,横浜市鶴見区獅子ケ谷1丁目,254,,168,,83,,117,,289,,911
5118,横浜市鶴見区,横浜市鶴見区獅子ケ谷2丁目,240,,278,,36,,236,,61,,851
5119,横浜市鶴見区,横浜市鶴見区獅子ケ谷3丁目,247,,142,,132,,80,,299,,900
5120,横浜市鶴見区,横浜市鶴見区寺谷1丁目,27,,258,,224,,4,,14,,527
5121,横浜市鶴見区,横浜市鶴見区寺谷2丁目,70,,290,,211,,26,,258,,855
5122,横浜市鶴見区,横浜市鶴見区汐入町1丁目,249,,41,,161,,299,,105,,855
5123,横浜市鶴見区,横浜市鶴見区汐入町2丁目,127,,284,,292,,109,,65,,877
5124,横浜市鶴見区,横浜市鶴見区汐入町3丁目,182,,294,,8,,205,,90,,779
5125,横浜市鶴見区,横浜市鶴見区上の宮1丁目,222,,212,,102,,147,,190,,873
5126,横浜市鶴見区,横浜市鶴見区上の宮2丁目,85,,43,,48,,271,,66,,513
5127,横浜市鶴見区,横浜市鶴見区上末吉1丁目,32,,187,,78,,284,,229,,810
5128,横浜市鶴見区,横浜市鶴見区上末吉2丁目,293,,28,,298,,237,,278,,1134
5129,横浜市鶴見区,横浜市鶴見区上末吉3丁目,176,,52,,162,,201,,150,,741
5130,横浜市鶴見区,横浜市鶴見区上末吉4丁目,82,,253,,215,,224,,41,,815
5131,横浜市鶴見区,横浜市鶴見区上末吉5丁目,53,,196,,186,,236,,259,,930
5132,横浜市鶴見区,横浜市鶴見区尻手1丁目,211,,299,,245,,6,,63,,824
5133,横浜市鶴見区,横浜市鶴見区尻手2丁目,300,,258,,241,,233,,241,,1273
5134,横浜市鶴見区,横浜市鶴見区尻手3丁目,224,,75,,230,,140,,137,,806
5135,横浜市鶴見区,横浜市鶴見区生麦1丁目,225,,63,,36,,244,,67,,635
5136,横浜市鶴見区,横浜市鶴見区生麦2丁目,246,,133,,102,,203,,286,,970
5137,横浜市鶴見区,横浜市鶴見区生麦3丁目,170,,100,,38,,42,,9,,359
5138,横浜市鶴見区,横浜市鶴見区生麦4丁目,280,,38,,149,,171,,57,,695
5139,横浜市鶴見区,横浜市鶴見区生麦5丁目,60,,23,,241,,114,,114,,552
5140,横浜市鶴見区,横浜市鶴見区仲通1丁目,105,,287,,224,,88,,225,,929
5141,横浜市鶴見区,横浜市鶴見区仲通2丁目,226,,117,,248,,134,,226,,951
5142,横浜市鶴見区,横浜市鶴見区仲通3丁目,260,,138,,57,,87,,181,,723
5143,横浜市鶴見区,横浜市鶴見区朝日町1丁目,245,,10,,232,,127,,162,,776
5144,横浜市鶴見区,横浜市鶴見区朝日町2丁目,162,,202,,57,,275,,206,,902
5145,横浜市鶴見区,横浜市鶴見区潮田町1丁目,125,,196,,118,,257,,256,,952
5146,横浜市鶴見区,横浜市鶴見区潮田町2丁目,262,,72,,185,,243,,128,,890
5147,横浜市鶴見区,横浜市鶴見区潮田町3丁目,134,,38,,83,,243,,292,,790
5148,横浜市鶴見区,横浜市鶴見区潮田町4丁目,221,,76,,17,,297,,86,,697
5149,横浜市鶴見区,横浜市鶴見区鶴見1丁目,40,,273,,273,,281,,47,,914
5150,横浜市鶴見区,横浜市鶴見区鶴見2丁目,83,,228,,92,,121,,224,,748
5151,横浜市鶴見区,横浜市鶴見区鶴見中央1丁目,67,,215,,128,,229,,220,,859
5152,横浜市鶴見区,横浜市鶴見区鶴見中央2丁目,0,,94,,156,,66,,37,,353
5153,横浜市鶴見区,横浜市鶴見区鶴見中央3丁目,274,,103,,281,,234,,290,,1182
5154,横浜市鶴見区,横浜市鶴見区鶴見中央4丁目,288,,75,,218,,298,,87,,966
5155,横浜市鶴見区,横浜市鶴見区鶴見中央5丁目,247,,193,,43,,216,,264,,963
5156,横浜市鶴見区,横浜市鶴見区東寺尾1丁目,110,,191,,53,,278,,70,,702
5157,横浜市鶴見区,横浜市鶴見区東寺尾2丁目,108,,81,,107,,85,,57,,438
5158,横浜市鶴見区,横浜市鶴見区東寺尾3丁目,208,,240,,97,,208,,77,,830
5159,横浜市鶴見区,横浜市鶴見区東寺尾4丁目,211,,109,,2,,11,,201,,534
5160,横浜市鶴見区,横浜市鶴見区東寺尾5丁目,236,,29,,220,,208,,44,,737
5161,横浜市鶴見区,横浜市鶴見区東寺尾6丁目,234,,148,,206,,164,,262,,1014
5162,横浜市鶴見区,横浜市鶴見区馬場1丁目,220,,278,,125,,209,,182,,1014
5163,横浜市鶴見区,横浜市鶴見区馬場2丁目,201,,261,,32,,39,,52,,585
5164,横浜市鶴見区,横浜市鶴見区馬場3丁目,233,,286,,194,,163,,53,,929
5165,横浜市鶴見区,横浜市鶴見区馬場4丁目,183,,107,,104,,165,,162,,721
5166,横浜市鶴見区,横浜市鶴見区馬場5丁目,134,,144,,278,,2,,55,,613
5167,横浜市鶴見区,横浜市鶴見区馬場6丁目,175,,75,,231,,46,,179,,706
5168,横浜市鶴見区,横浜市鶴見区馬場7丁目,300,,243,,50,,21,,67,,681
5169,横浜市鶴見区,横浜市鶴見区浜町1丁目,206,,233,,35,,264,,159,,897
5170,横浜市鶴見区,横浜市鶴見区浜町2丁目,99,,7,,11,,73,,268,,458
5171,横浜市鶴見区,横浜市鶴見区平安町1丁目,190,,99,,261,,17,,19,,586
5172,横浜市鶴見区,横浜市鶴見区平安町2丁目,266,,189,,298,,137,,102,,992
5173,横浜市鶴見区,横浜市鶴見区北寺尾1丁目,85,,248,,154,,273,,200,,960
5174,横浜市鶴見区,横浜市鶴見区北寺尾2丁目,74,,50,,5,,27,,196,,352
5175,横浜市鶴見区,横浜市鶴見区北寺尾3丁目,156,,115,,271,,22,,63,,627
5176,横浜市鶴見区,横浜市鶴見区北寺尾4丁目,279,,184,,130,,210,,2,,805
5177,横浜市鶴見区,横浜市鶴見区北寺尾5丁目,148,,129,,7,,34,,248,,566
5178,横浜市鶴見区,横浜市鶴見区北寺尾6丁目,83,,289,,131,,213,,237,,953
5179,横浜市鶴見区,横浜市鶴見区北寺尾7丁目,35,,31,,106,,223,,222,,617
5180,横浜市鶴見区,横浜市鶴見区本町通1丁目,295,,282,,265,,224,,1,,1067
5181,横浜市鶴見区,横浜市鶴見区本町通2丁目,161,,140,,96,,112,,275,,784
5182,横浜市鶴見区,横浜市鶴見区本町通3丁目,25,,209,,113,,241,,15,,603
5183,横浜市鶴見区,横浜市鶴見区本町通4丁目,182,,18,,257,,178,,114,,749
5184,横浜市鶴見区,横浜市鶴見区末広町1丁目,190,,28,,1,,252,,183,,654
5185,横浜市鶴見区,横浜市鶴見区末広町2丁目,244,,44,,95,,272,,87,,742
5186,横浜市鶴見区,横浜市鶴見区矢向1丁目,114,,85,,63,,261,,146,,669
5187,横浜市鶴見区,横浜市鶴見区矢向2丁目,285,,222,,199,,33,,19,,758
5188,横浜市鶴見区,横浜市鶴見区矢向3丁目,143,,126,,31,,226,,267,,793
5189,横浜市鶴見区,横浜市鶴見区矢向4丁目,31,,263,,191,,86,,102,,673
5190,横浜市鶴見区,横浜市鶴見区矢向5丁目,194,,197,,280,,171,,292,,1134
5191,横浜市鶴見区,横浜市鶴見区矢向6丁目,148,,223,,129,,51,,278,,829
5192,横浜市保土ケ谷区,横浜市保土ケ谷区岡沢町,229,,159,,238,,64,,187,,877
5193,横浜市保土ケ谷区,横浜市保土ケ谷区花見台,299,,245,,111,,102,,6,,763
5194,横浜市保土ケ谷区,横浜市保土ケ谷区霞台,297,,131,,57,,35,,80,,600
5195,横浜市保土ケ谷区,横浜市保土ケ谷区釜台町,287,,75,,263,,80,,194,,899
5196,横浜市保土ケ谷区,横浜市保土ケ谷区鎌谷町,282,,50,,59,,118,,198,,707
5197,横浜市保土ケ谷区,横浜市保土ケ谷区岩井町,265,,152,,95,,296,,83,,891
5198,横浜市保土ケ谷区,横浜市保土ケ谷区岩間町,188,,184,,138,,6,,57,,573
5199,横浜市保土ケ谷区,横浜市保土ケ谷区岩崎町,145,,259,,280,,264,,46,,994
5200,横浜市保土ケ谷区,横浜市保土ケ谷区宮田町,52,,34,,187,,264,,63,,600
5201,横浜市保土ケ谷区,横浜市保土ケ谷区境木町,37,,60,,231,,27,,13,,368
5202,横浜市保土ケ谷区,横浜市保土ケ谷区境木本町,98,,201,,51,,138,,159,,647
5203,横浜市保土ケ谷区,横浜市保土ケ谷区月見台,173,,285,,53,,48,,9,,568
5204,横浜市保土ケ谷区,横浜市保土ケ谷区権太坂,8,,232,,247,,67,,298,,852
5205,横浜市保土ケ谷区,横浜市保土ケ谷区今井町,217,,125,,203,,95,,35,,675
5206,横浜市保土ケ谷区,横浜市保土ケ谷区坂本町,235,,71,,268,,66,,52,,692
5207,横浜市保土ケ谷区,横浜市保土ケ谷区桜ケ丘,202,,120,,273,,182,,9,,786
5208,横浜市保土ケ谷区,横浜市保土ケ谷区狩場町,59,,47,,236,,260,,251,,853
5209,横浜市保土ケ谷区,横浜市保土ケ谷区初音ケ丘,196,,31,,180,,79,,181,,667
5210,横浜市保土ケ谷区,横浜市保土ケ谷区上菅田町,229,,49,,38,,18,,293,,627
5211,横浜市保土ケ谷区,横浜市保土ケ谷区上星川,211,,11,,275,,223,,43,,763
5212,横浜市保土ケ谷区,横浜市保土ケ谷区常盤台,94,,26,,40,,234,,273,,667
5213,横浜市保土ケ谷区,横浜市保土ケ谷区新井町,127,,49,,40,,272,,230,,718
5214,横浜市保土ケ谷区,横浜市保土ケ谷区新桜ケ丘,206,,142,,178,,295,,261,,1082
5215,横浜市保土ケ谷区,横浜市保土ケ谷区神戸町,201,,106,,78,,18,,41,,444
5216,横浜市保土ケ谷区,横浜市保土ケ谷区瀬戸ケ谷町,170,,161,,49,,44,,128,,552
5217,横浜市保土ケ谷区,横浜市保土ケ谷区星川,214,,151,,171,,34,,12,,582
5218,横浜市保土ケ谷区,横浜市保土ケ谷区西久保町,29,,196,,132,,19,,227,,603
5219,横浜市保土ケ谷区,横浜市保土ケ谷区西谷町,106,,80,,157,,63,,43,,449
5220,横浜市保土ケ谷区,横浜市保土ケ谷区川島町,49,,70,,236,,271,,92,,718
5221,横浜市保土ケ谷区,横浜市保土ケ谷区川辺町,272,,222,,149,,99,,219,,961
5222,横浜市保土ケ谷区,横浜市保土ケ谷区天王町,130,,85,,61,,36,,238,,550
5223,横浜市保土ケ谷区,横浜市保土ケ谷区東川島町,125,,118,,235,,76,,261,,815
5224,横浜市保土ケ谷区,横浜市保土ケ谷区藤塚町,107,,261,,166,,263,,22,,819
5225,横浜市保土ケ谷区,横浜市保土ケ谷区仏向西,83,,218,,184,,241,,100,,826
5226,横浜市保土ケ谷区,横浜市保土ケ谷区仏向町,103,,47,,263,,170,,239,,822
5227,横浜市保土ケ谷区,横浜市保土ケ谷区保土ケ谷町,283,,8,,140,,67,,100,,598
5228,横浜市保土ケ谷区,横浜市保土ケ谷区峰岡町,41,,113,,102,,45,,268,,569
5229,横浜市保土ケ谷区,横浜市保土ケ谷区峰沢町,299,,141,,171,,188,,260,,1059
5230,横浜市保土ケ谷区,横浜市保土ケ谷区法泉,254,,167,,0,,223,,190,,834
5231,横浜市保土ケ谷区,横浜市保土ケ谷区明神台,40,,108,,107,,132,,142,,529
5232,横浜市保土ケ谷区,横浜市保土ケ谷区和田,150,,48,,52,,289,,168,,707
5233,横浜市保土ケ谷区,横浜市保土ケ谷区帷子町,210,,212,,230,,237,,122,,1011
5234,横浜市保土ケ谷区,横浜市保土ケ谷区岩間町1丁目,151,,181,,88,,299,,178,,897
5235,横浜市保土ケ谷区,横浜市保土ケ谷区岩間町2丁目,48,,209,,188,,43,,259,,747
5236,横浜市保土ケ谷区,横浜市保土ケ谷区宮田町1丁目,168,,78,,51,,130,,280,,707
5237,横浜市保土ケ谷区,横浜市保土ケ谷区宮田町2丁目,111,,82,,34,,226,,49,,502
5238,横浜市保土ケ谷区,横浜市保土ケ谷区宮田町3丁目,257,,63,,245,,239,,285,,1089
5239,横浜市保土ケ谷区,横浜市保土ケ谷区権太坂1丁目,149,,125,,131,,226,,273,,904
5240,横浜市保土ケ谷区,横浜市保土ケ谷区権太坂2丁目,205,,291,,162,,123,,77,,858
5241,横浜市保土ケ谷区,横浜市保土ケ谷区権太坂3丁目,89,,246,,151,,191,,236,,913
5242,横浜市保土ケ谷区,横浜市保土ケ谷区桜ケ丘1丁目,105,,125,,130,,83,,58,,501
5243,横浜市保土ケ谷区,横浜市保土ケ谷区桜ケ丘2丁目,241,,36,,232,,203,,69,,781
5244,横浜市保土ケ谷区,横浜市保土ケ谷区上星川1丁目,79,,164,,42,,130,,165,,580
5245,横浜市保土ケ谷区,横浜市保土ケ谷区上星川2丁目,164,,213,,100,,298,,53,,828
5246,横浜市保土ケ谷区,横浜市保土ケ谷区上星川3丁目,48,,183,,293,,168,,183,,875
5247,横浜市保土ケ谷区,横浜市保土ケ谷区新桜ケ丘1丁目,136,,292,,144,,300,,185,,1057
5248,横浜市保土ケ谷区,横浜市保土ケ谷区新桜ケ丘2丁目,211,,87,,34,,16,,89,,437
5249,横浜市保土ケ谷区,横浜市保土ケ谷区星川1丁目,295,,271,,226,,73,,73,,938
5250,横浜市保土ケ谷区,横浜市保土ケ谷区星川2丁目,75,,120,,36,,165,,51,,447
5251,横浜市保土ケ谷区,横浜市保土ケ谷区星川3丁目,296,,168,,6,,148,,285,,903
5252,横浜市保土ケ谷区,横浜市保土ケ谷区天王町1丁目,194,,119,,209,,178,,140,,840
5253,横浜市保土ケ谷区,横浜市保土ケ谷区天王町2丁目,289,,207,,117,,105,,269,,987
5254,横浜市保土ケ谷区,横浜市保土ケ谷区保土ケ谷町1丁目,101,,237,,248,,233,,29,,848
5255,横浜市保土ケ谷区,横浜市保土ケ谷区保土ケ谷町2丁目,106,,212,,148,,102,,197,,765
5256,横浜市保土ケ谷区,横浜市保土ケ谷区保土ケ谷町3丁目,179,,217,,149,,152,,288,,985
5257,横浜市保土ケ谷区,横浜市保土ケ谷区峰岡町1丁目,49,,112,,98,,248,,141,,648
5258,横浜市保土ケ谷区,横浜市保土ケ谷区峰岡町2丁目,129,,141,,255,,88,,222,,835
5259,横浜市保土ケ谷区,横浜市保土ケ谷区峰岡町3丁目,204,,139,,145,,213,,249,,950
5260,横浜市保土ケ谷区,横浜市保土ケ谷区法泉1丁目,149,,262,,27,,183,,129,,750
5261,横浜市保土ケ谷区,横浜市保土ケ谷区法泉2丁目,165,,251,,196,,141,,70,,823
5262,横浜市保土ケ谷区,横浜市保土ケ谷区法泉3丁目,275,,47,,227,,183,,243,,975
5263,横浜市保土ケ谷区,横浜市保土ケ谷区和田1丁目,95,,92,,263,,242,,261,,953
5264,横浜市保土ケ谷区,横浜市保土ケ谷区和田2丁目,24,,181,,3,,156,,212,,576
5265,横浜市保土ケ谷区,横浜市保土ケ谷区帷子町1丁目,115,,195,,149,,38,,280,,777
5266,横浜市保土ケ谷区,横浜市保土ケ谷区帷子町2丁目,100,,15,,160,,41,,131,,447
5267,横浜市港北区,横浜市港北区下田町,130,,258,,138,,80,,215,,821
5268,横浜市港北区,横浜市港北区岸根町,83,,26,,274,,223,,215,,821
5269,横浜市港北区,横浜市港北区菊名,113,,233,,197,,189,,128,,860
5270,横浜市港北区,横浜市港北区錦が丘,74,,185,,254,,191,,294,,998
5271,横浜市港北区,横浜市港北区綱島上町,286,,229,,40,,275,,281,,1111
5272,横浜市港北区,横浜市港北区綱島西,57,,48,,282,,35,,109,,531
5273,横浜市港北区,横浜市港北区綱島台,125,,66,,271,,211,,132,,805
5274,横浜市港北区,横浜市港北区綱島東,287,,66,,261,,215,,279,,1108
5275,横浜市港北区,横浜市港北区高田西,214,,98,,268,,189,,210,,979
5276,横浜市港北区,横浜市港北区高田町,256,,56,,35,,120,,132,,599
5277,横浜市港北区,横浜市港北区高田東,56,,277,,6,,241,,276,,856
5278,横浜市港北区,横浜市港北区師岡町,16,,82,,148,,154,,262,,662
5279,横浜市港北区,横浜市港北区篠原西町,268,,92,,84,,247,,164,,855
5280,横浜市港北区,横浜市港北区篠原台町,28,,287,,244,,25,,84,,668
5281,横浜市港北区,横浜市港北区篠原町,236,,24,,19,,85,,36,,400
5282,横浜市港北区,横浜市港北区篠原東,67,,264,,203,,99,,260,,893
5283,横浜市港北区,横浜市港北区篠原北,86,,231,,281,,98,,19,,715
5284,横浜市港北区,横浜市港北区小机町,224,,173,,79,,235,,178,,889
5285,横浜市港北区,横浜市港北区新羽町,290,,161,,228,,264,,201,,1144
5286,横浜市港北区,横浜市港北区新横浜,7,,75,,209,,31,,94,,416
5287,横浜市港北区,横浜市港北区新吉田町,234,,111,,268,,226,,15,,854
5288,横浜市港北区,横浜市港北区新吉田東,140,,14,,143,,228,,161,,686
5289,横浜市港北区,横浜市港北区大曽根,287,,124,,55,,148,,238,,852
5290,横浜市港北区,横浜市港北区大曽根台,265,,172,,14,,94,,268,,813
5291,横浜市港北区,横浜市港北区大倉山,156,,126,,254,,82,,169,,787
5292,横浜市港北区,横浜市港北区大豆戸町,153,,1,,194,,178,,299,,825
5293,横浜市港北区,横浜市港北区樽町,260,,20,,214,,159,,268,,921
5294,横浜市港北区,横浜市港北区仲手原,263,,60,,243,,38,,241,,845
5295,横浜市港北区,横浜市港北区鳥山町,174,,34,,51,,202,,77,,538
5296,横浜市港北区,横浜市港北区日吉,285,,213,,254,,65,,158,,975
5297,横浜市港北区,横浜市港北区日吉本町,194,,202,,294,,143,,276,,1109
5298,横浜市港北区,横浜市港北区富士塚,135,,215,,85,,91,,71,,597
5299,横浜市港北区,横浜市港北区北新横浜,166,,266,,174,,255,,222,,1083
5300,横浜市港北区,横浜市港北区箕輪町,227,,117,,139,,12,,191,,686
5301,横浜市港北区,横浜市港北区下田町1丁目,27,,25,,31,,89,,185,,357
5302,横浜市港北区,横浜市港北区下田町2丁目,203,,155,,290,,205,,208,,1061
5303,横浜市港北区,横浜市港北区下田町3丁目,143,,131,,147,,130,,95,,646
5304,横浜市港北区,横浜市港北区下田町4丁目,169,,191,,170,,68,,133,,731
5305,横浜市港北区,横浜市港北区下田町5丁目,298,,150,,220,,65,,198,,931
5306,横浜市港北区,横浜市港北区下田町6丁目,48,,103,,257,,263,,128,,799
5307,横浜市港北区,横浜市港北区菊名1丁目,207,,36,,228,,62,,113,,646
5308,横浜市港北区,横浜市港北区菊名2丁目,272,,155,,93,,198,,16,,734
5309,横浜市港北区,横浜市港北区菊名3丁目,172,,102,,126,,268,,197,,865
5310,横浜市港北区,横浜市港北区菊名4丁目,130,,129,,142,,42,,58,,501
5311,横浜市港北区,横浜市港北区菊名5丁目,190,,150,,81,,257,,244,,922
5312,横浜市港北区,横浜市港北区菊名6丁目,16,,293,,299,,186,,167,,961
5313,横浜市港北区,横浜市港北区菊名7丁目,158,,39,,264,,173,,223,,857
5314,横浜市港北区,横浜市港北区綱島西1丁目,2,,196,,283,,61,,24,,566
5315,横浜市港北区,横浜市港北区綱島西2丁目,153,,183,,281,,100,,108,,825
5316,横浜市港北区,横浜市港北区綱島西3丁目,233,,287,,181,,207,,217,,1125
5317,横浜市港北区,横浜市港北区綱島西4丁目,172,,222,,23,,240,,255,,912
5318,横浜市港北区,横浜市港北区綱島西5丁目,60,,129,,273,,98,,68,,628
5319,横浜市港北区,横浜市港北区綱島西6丁目,179,,48,,45,,140,,146,,558
5320,横浜市港北区,横浜市港北区綱島東1丁目,177,,177,,60,,283,,77,,774
5321,横浜市港北区,横浜市港北区綱島東2丁目,64,,49,,210,,99,,24,,446
5322,横浜市港北区,横浜市港北区綱島東3丁目,79,,287,,69,,216,,268,,919
5323,横浜市港北区,横浜市港北区綱島東4丁目,153,,57,,82,,213,,128,,633
5324,横浜市港北区,横浜市港北区綱島東5丁目,144,,273,,198,,12,,185,,812
5325,横浜市港北区,横浜市港北区綱島東6丁目,153,,67,,188,,189,,189,,786
5326,横浜市港北区,横浜市港北区高田西1丁目,50,,200,,198,,283,,112,,843
5327,横浜市港北区,横浜市港北区高田西2丁目,52,,267,,243,,268,,84,,914
5328,横浜市港北区,横浜市港北区高田西3丁目,85,,115,,295,,158,,76,,729
5329,横浜市港北区,横浜市港北区高田西4丁目,0,,276,,4,,232,,123,,635
5330,横浜市港北区,横浜市港北区高田西5丁目,34,,242,,20,,276,,41,,613
5331,横浜市港北区,横浜市港北区高田東1丁目,81,,80,,32,,213,,211,,617
5332,横浜市港北区,横浜市港北区高田東2丁目,97,,229,,185,,22,,127,,660
5333,横浜市港北区,横浜市港北区高田東3丁目,200,,278,,133,,273,,102,,986
5334,横浜市港北区,横浜市港北区高田東4丁目,165,,101,,57,,194,,116,,633
5335,横浜市港北区,横浜市港北区篠原東1丁目,296,,2,,277,,26,,164,,765
5336,横浜市港北区,横浜市港北区篠原東2丁目,130,,199,,288,,109,,143,,869
5337,横浜市港北区,横浜市港北区篠原東3丁目,183,,218,,280,,186,,116,,983
5338,横浜市港北区,横浜市港北区篠原北1丁目,89,,125,,35,,251,,129,,629
5339,横浜市港北区,横浜市港北区篠原北2丁目,144,,116,,4,,20,,277,,561
5340,横浜市港北区,横浜市港北区新横浜1丁目,186,,165,,125,,210,,21,,707
5341,横浜市港北区,横浜市港北区新横浜2丁目,169,,12,,43,,39,,244,,507
5342,横浜市港北区,横浜市港北区新横浜3丁目,72,,60,,87,,83,,26,,328
5343,横浜市港北区,横浜市港北区新吉田東1丁目,23,,123,,13,,274,,198,,631
5344,横浜市港北区,横浜市港北区新吉田東2丁目,148,,235,,107,,114,,135,,739
5345,横浜市港北区,横浜市港北区新吉田東3丁目,164,,264,,11,,87,,266,,792
5346,横浜市港北区,横浜市港北区新吉田東4丁目,246,,193,,39,,227,,143,,848
5347,横浜市港北区,横浜市港北区新吉田東5丁目,98,,115,,87,,294,,222,,816
5348,横浜市港北区,横浜市港北区新吉田東6丁目,197,,201,,140,,169,,156,,863
5349,横浜市港北区,横浜市港北区新吉田東7丁目,42,,87,,54,,96,,32,,311
5350,横浜市港北区,横浜市港北区新吉田東8丁目,147,,203,,297,,37,,174,,858
5351,横浜市港北区,横浜市港北区大曽根1丁目,86,,299,,152,,227,,114,,878
5352,横浜市港北区,横浜市港北区大曽根2丁目,38,,177,,1,,11,,92,,319
5353,横浜市港北区,横浜市港北区大曽根3丁目,158,,19,,179,,255,,139,,750
5354,横浜市港北区,横浜市港北区大倉山1丁目,69,,31,,147,,71,,22,,340
5355,横浜市港北区,横浜市港北区大倉山2丁目,12,,168,,9,,219,,177,,585
5356,横浜市港北区,横浜市港北区大倉山3丁目,62,,151,,234,,103,,1,,551
5357,横浜市港北区,横浜市港北区大倉山4丁目,27,,277,,110,,143,,155,,712
5358,横浜市港北区,横浜市港北区大倉山5丁目,34,,65,,5,,58,,29,,191
5359,横浜市港北区,横浜市港北区大倉山6丁目,69,,164,,156,,56,,202,,647
5360,横浜市港北区,横浜市港北区大倉山7丁目,262,,129,,187,,104,,192,,874
5361,横浜市港北区,横浜市港北区樽町1丁目,254,,162,,186,,29,,65,,696
5362,横浜市港北区,横浜市港北区樽町2丁目,288,,94,,178,,162,,205,,927
5363,横浜市港北区,横浜市港北区樽町3丁目,189,,202,,56,,280,,275,,1002
5364,横浜市港北区,横浜市港北区樽町4丁目,103,,236,,196,,103,,55,,693
5365,横浜市港北区,横浜市港北区仲手原1丁目,272,,182,,79,,165,,42,,740
5366,横浜市港北区,横浜市港北区仲手原2丁目,299,,275,,280,,276,,283,,1413
5367,横浜市港北区,横浜市港北区日吉1丁目,31,,240,,31,,256,,253,,811
5368,横浜市港北区,横浜市港北区日吉2丁目,80,,209,,146,,211,,252,,898
5369,横浜市港北区,横浜市港北区日吉3丁目,108,,113,,272,,204,,148,,845
5370,横浜市港北区,横浜市港北区日吉4丁目,212,,237,,94,,280,,48,,871
5371,横浜市港北区,横浜市港北区日吉5丁目,28,,193,,90,,214,,235,,760
5372,横浜市港北区,横浜市港北区日吉6丁目,115,,273,,69,,285,,265,,1007
5373,横浜市港北区,横浜市港北区日吉7丁目,159,,220,,209,,263,,198,,1049
5374,横浜市港北区,横浜市港北区日吉本町1丁目,255,,147,,80,,231,,88,,801
5375,横浜市港北区,横浜市港北区日吉本町2丁目,208,,253,,178,,31,,62,,732
5376,横浜市港北区,横浜市港北区日吉本町3丁目,155,,53,,3,,49,,218,,478
5377,横浜市港北区,横浜市港北区日吉本町4丁目,19,,148,,116,,40,,57,,380
5378,横浜市港北区,横浜市港北区日吉本町5丁目,285,,164,,12,,182,,195,,838
5379,横浜市港北区,横浜市港北区日吉本町6丁目,195,,66,,235,,133,,57,,686
5380,横浜市港北区,横浜市港北区富士塚1丁目,90,,138,,145,,208,,99,,680
5381,横浜市港北区,横浜市港北区富士塚2丁目,211,,266,,256,,72,,51,,856
5382,横浜市港北区,横浜市港北区北新横浜1丁目,173,,43,,116,,194,,263,,789
5383,横浜市港北区,横浜市港北区北新横浜2丁目,76,,59,,220,,16,,202,,573
5384,横浜市港北区,横浜市港北区箕輪町1丁目,280,,222,,250,,7,,148,,907
5385,横浜市港北区,横浜市港北区箕輪町2丁目,153,,103,,118,,93,,187,,654
5386,横浜市港北区,横浜市港北区箕輪町3丁目,288,,148,,7,,18,,183,,644
5387,横浜市旭区,横浜市旭区さちが丘,225,,39,,277,,266,,175,,982
